gage_ID,p/pet,swe/P,years_data,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,swe_mm_wy,swe_mm_jja,swe_mm_son,swe_mm_djf,swe_mm_mam,srad_wm2_wy,srad_wm2_jja,srad_wm2_son,srad_wm2_djf,srad_wm2_mam,pdsi_wy,pdsi_jja,pdsi_son,pdsi_djf,pdsi_mam,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,annualfractionflow,jjafractionflow,sonfractionflow,djffractionflow,mamfractionflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,US_L3NAME,NA_L2NAME,NA_L1NAME,knoben_aridity,knoben_seasonality,knoben_snowfrac,HLR,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,TOPWET,depth_bedrock_m,porosity,storage_m,log_k,log_q0,p_value,k
3298000,1.066470878,0.016637988,38,1251.868421,330.6052632,267.5526316,280.5526316,369.7631579,1173.842105,462.5263158,248.0263158,120.2368421,339.9736842,19.1963687,30.24324943,20.07525671,6.609059508,19.52565789,6.87790699,17.47594394,7.06533863,-3.653770645,6.315217391,46.28947368,193.8157895,319.6052632,20.82857143,0,0.5,19.62857143,6.257142857,176.6831064,259.7823227,149.2815899,89.47397661,205.5921053,0.159656433,0.203099415,0.128494152,0.097690058,0.213157895,91.44736842,88.42105263,90.23684211,91.97368421,0.421052632,1.026315789,0,0,91.86842105,89.44736842,90.23684211,91.97368421,363.5263158,362.0789474,1.447368421,0.003958498,0.004576659,0.011278196,0,0,0.996041502,0.995423341,0.988721805,1,1,6001.578947,40.92497565,161.6578947,2.188684211,0.014924714,200,124.6,236.9019608,52.5,56,30.2,33.65,,,,,519.5798624,72.44736842,157.9210526,259.0526316,1.157894737,342.7236842,359.4210526,330.4473684,340.5131579,0.210526316,7.233333333,9.6,5.8,6.3,1.24469606,0.948899652,Interior Plateau,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.397797,0.536696,0.079115,11,"FLOYDS FORK AT FISHERVILLE, KY",38.18840166,-85.460235,358.2,KY,Non-ref,13.1,sedimentary,sedimentary,"Red clay, massive clay that is generally kaolinitic",310.9,0.37,1,624,14.59,40.06,41.41,0.71,0,3.27,225.7562,3.531247,0.15,0.69,41.11,51.86,7.02,12.89911,5.056480565,0.059999999,0.303388827,0.933674636,-1.788643326,0,8.58370209
3300400,1.073734865,0.01503542,39,1241.512821,319.974359,265.5128205,289.025641,361.7179487,1156.25641,452.1025641,245.4615385,122.5897436,333.4615385,19.49143447,29.98361204,20.42675009,7.503861808,19.74554069,7.402899207,17.78743032,7.59256498,-2.90546445,6.832302118,47.79487179,192.5641026,321.8717949,18.66666667,0,0.189189189,17.38888889,5.666666667,176.6145904,258.6719621,150.994166,89.89035096,204.4579153,0.02295584,0.052735043,0.011168091,-0.044586895,0.075441595,92,89.17948718,90.25641026,92,0,1.051282051,0,0,92,90.23076923,90.25641026,92,364.4871795,363.4358974,1.051282051,0.002872355,0,0.01155255,0,0,0.997127645,1,0.98844745,1,1,14773.84615,31.88666328,161.0512821,1.242307692,0.002681295,192.6923077,95.75,100.375,,,33.66666667,40.17391304,,,,,494.167645,73.51282051,155.0512821,249.7435897,1.076923077,350.3846154,363.3076923,337.4615385,350.3846154,0.102564103,10.25,10.25,10.25,10.25,1.321159396,,Interior Plateau,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.401918,0.550169,0,11,"BEECH FORK AT MAUD, KY",37.83283985,-85.2960686,1128.6,KY,Ref,10.5,sedimentary,sedimentary,"Red clay, massive clay that is generally kaolinitic",12.9,0,0,0,4.06,50.4,38.89,0.19,0,0.42,252.0765,5.094687,0.13,0.48,44.66,48.85,6.49,12.66224,3.291211346,,,0.962727506,-1.708561791,0,9.17756577
3302680,1.064535268,0.018532016,39,1196.128205,302.4358974,269.2564103,250.2051282,369.7948718,1123.615385,444.0512821,238,110.8205128,328,18.73585262,29.70574136,19.7364,6.050601108,19.12578038,6.517611271,17.04384058,6.697485784,-4.056526721,6.076142698,44.84615385,193.7179487,320.4871795,22.16666667,0,0.459459459,21.61111111,7.138888889,176.9187426,260.2371795,149.9098846,89.91992737,205.0735786,0.12039886,0.09974359,0.127934473,0.122820513,0.129430199,91.05128205,86.69230769,90.25641026,92,0.948717949,3.538461538,0,0,92,90.23076923,90.25641026,92,364.4871795,360,4.487179487,0.012283086,0.010312152,0.038884193,0,0,0.987716914,0.989687848,0.961115807,1,1,946.5384615,46.87989794,158.1794872,0.156923077,0.007772043,231.5128205,186.8571429,243.439725,72,80.31666667,4,19.46016496,,,,,493.3285002,76.33333333,162.4358974,255,1.435897436,319.7833333,358.0769231,300.3333333,309.8205128,0.512820513,8.916666667,15.28571429,5.285714286,7.142857143,1.710053133,0.657114985,Interior Plateau,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.436605,0.497426,0.068773,9,"WEST FORK BLUE RIVER AT SALEM, IN",38.60533536,-86.0944222,49.6,IN,Ref,15,sedimentary,sedimentary,"Cherty red clay; similar to rls, but with chert from parent rock",4.2,0,0,0,10.13,17.87,71.81,0.06,0,1.05,264.3562,3.514608,0.16,1.24,37.59,53.84,8.57,11.48954,9.053431455,,,0.995647262,-1.716064713,0,9.900275085
3303300,1.088235946,0.015066211,39,1259.25641,317.4358974,281.9487179,274.1282051,379.5641026,1157.153846,451.4358974,249.9487179,117.4358974,335.5641026,19.2195181,29.9388796,20.21912892,6.738591466,19.66443701,7.117332807,17.63235786,7.303642679,-3.525291005,6.745680045,44.94871795,191.8974359,320.1282051,18.97222222,0,0.378378378,17.55555556,6.027777778,178.1094831,260.9590301,153.8707047,89.90997777,205.1875697,0.086282051,0.106467236,0.218675214,-0.032250712,0.062564103,88.66666667,79.15384615,90.07692308,92,3.333333333,11.05128205,0.153846154,0,92,90.20512821,90.23076923,92,364.4358974,349.8974359,14.53846154,0.039777473,0.036231884,0.121480229,0.001690617,0,0.960222527,0.963768116,0.878519771,0.998309383,1,795.3333333,18.80477343,158.2564103,0.176153846,0.004164962,234,164.9090909,217.9596971,66.6,74.99490119,10.82352941,26.4315847,5,7.5,,,505.3089852,84.48717949,163,248,2.230769231,240.5501425,339.5641026,189.6923077,209.6153846,1.564102564,9.262626263,16.27272727,4.545454545,8.022727273,1.66008187,0.901247161,Interior Plateau,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.437544,0.519737,0,11,"MIDDLE FORK ANDERSON RIVER AT BRISTOW, IN",38.13894629,-86.7210994,102.8,IN,Non-ref,11.6,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,1.4,0,0,0,5.26,70.45,18.74,1.19,0,0.47,188.4665,7.931246,0.14,1.91,21.92,57.15,20.93,12.24784,7.181578512,0.189999998,1.3644999,0.968655023,-1.720811508,0,9.303685543
3313700,1.1313817,0.00775,36,1333.333333,322.5833333,293.0555556,326.5277778,390.9722222,1178.5,460.9166667,249.3055556,126.5833333,338.2777778,20.27079403,30.61044686,21.04132839,8.525030525,20.56733092,8.573535091,18.96908213,8.670027923,-1.925162122,8.258031401,45.41666667,187.6388889,316.9444444,10.33333333,0,0.058823529,9.515151515,2.818181818,181.9930345,264.7116546,159.0166587,93.54370167,208.1455314,0.311095679,0.412685185,0.370817901,0.197345679,0.264567901,91.94444444,85.5,90.25,92,0.055555556,3.027777778,0,0,92,88.52777778,90.25,92,362.7777778,359.6944444,3.083333333,0.008444739,0.000603865,0.033272283,0,0,0.991555261,0.999396135,0.966727717,1,1,3833.888889,32.79811089,162.6388889,3.306111111,0.028283083,235.9166667,167.6666667,181.2166667,80,80,15.25,28.375,,,,,565.0732654,74.75,161.2777778,250.5833333,1.083333333,347.3472222,360.9722222,333.7222222,347.3472222,0.194444444,16.41666667,18.33333333,14.5,16.41666667,1.30231792,1.301076477,Interior Plateau,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.411401,0.520164,0,9,"WEST FORK DRAKES CREEK NEAR FRANKLIN, KY",36.7233738,-86.5522175,285.9,KY,Non-ref,7.9,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,548.1,0,0,0,9.43,31.06,57.05,0.38,0,1.26,237.4123,3.321259,0.14,1.44,35.04,54.3,10.65,12.38529,8.518062914,0.07145856,0.608688506,1.0427785,-1.701611311,0,11.03515659
3320500,1.067294237,0.010093034,39,1290.769231,303.2820513,292.1538462,316.3076923,375.2307692,1209.384615,470.4102564,261.1282051,129.2051282,345.7179487,20.4812505,30.99590301,21.32198126,8.555510786,20.7425864,8.280721803,18.70264771,8.283169584,-2.162238502,7.990746934,45.07692308,185.4102564,318.9487179,13.02777778,0,0.108108108,11.69444444,5.027777778,181.2726112,264.4105351,157.7367026,91.82447638,208.6836678,0.26758547,0.313190883,0.350797721,0.151367521,0.252393162,90.23076923,84.66666667,90.05128205,92,1.769230769,5.564102564,0.102564103,0,92,90.23076923,90.15384615,92,364.3846154,356.9487179,7.435897436,0.020338924,0.019230769,0.061143984,0.001127078,0,0.979661076,0.980769231,0.938856016,0.998872922,1,7047.692308,34.18591417,151,0.922820513,0.004476283,211.6410256,183.2352941,217.8995294,70.16666667,77.27069717,15.63636364,29.89314269,1,2.5,,,547.342065,82.28205128,155.6666667,240.2051282,1.666666667,285.1615385,349.2307692,245.3589744,267.6410256,0.871794872,8.791176471,11.23529412,6.647058824,8.441176471,1.510847035,0.530200142,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.436437,0.543557,0,11,"POND RIVER NEAR APEX, KY",37.1222655,-87.3194431,502.7,KY,Non-ref,9,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,111.1,0.02,0,0,3.33,61.79,30.3,0.31,0,0.2,180.8227,6.698769,0.15,1.17,30.5,55.14,14.36,12.98014,8.172391471,0.123711902,1.011022095,0.963010079,-1.712427331,0,9.183539094
3343400,0.914298248,0.027739199,39,1015.410256,307.3846154,248.0769231,177.7692308,278.974359,1110.589744,461.5128205,240.974359,85.05128205,320.0512821,17.24389944,29.43216276,18.51527699,2.957853856,17.69963768,5.924670279,17.3361204,6.373445764,-6.017745218,5.677982163,42.51282051,209.6923077,325.8717949,28.16666667,0,1.648648649,26.94444444,13.47222222,174.5011825,259.095039,142.1316372,90.15436273,203.9710145,-0.116574074,-0.108774929,-0.034188034,-0.214985755,-0.096381766,91.1025641,88.94871795,90.25641026,91.97435897,0.897435897,1.282051282,0,0,92,90.23076923,90.25641026,91.97435897,364.4615385,362.2820513,2.179487179,0.005964672,0.009754738,0.014088476,0,0,0.994035328,0.990245262,0.985911524,1,1,3127.461538,15.82271574,162.4615385,1.360512821,0.006883221,218.1025641,211.25,254.3256945,61.33333333,72.68055556,6.8,16.49757576,,,,,329.3511624,91.64102564,176.7948718,261.8974359,1.333333333,319.9551282,357.8461538,292.1025641,311.3461538,0.333333333,6.416666667,9.25,4.5,5.5,1.416723097,0.754246423,Central Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.495025,0.496759,0.125596,6,"EMBARRAS RIVER NEAR CAMARGO, IL",39.79142137,-88.18559909,485.8,IL,Non-ref,15.7,sedimentary,sedimentary,Wisconsinan loess,11.5,0.22,0,0,10.05,0.83,88.82,0.05,0,2.65,208.6051,0.2346111,0.19,1.36,26.56,57.86,15.59,13.63997,26.75888098,,,0.973698234,-1.794196752,0,9.412353597
3346000,0.964339857,0.018555887,39,1092.794872,301.5128205,266.5641026,204.3846154,316.5128205,1133.205128,466.3589744,246.6923077,95.97435897,321.2051282,17.97277226,29.9080825,19.18339454,4.155798503,18.28818283,6.588387546,17.74821628,6.876664403,-5.024036192,6.42580825,39.79487179,196.8717949,319.7692308,20.27777778,0,0.891891892,19.63888889,6.888888889,175.5531734,260.7232441,147.1876123,89.29588617,202.3280379,-0.106880342,-0.057236467,-0.066923077,-0.211652422,-0.0802849,92,89.84615385,90.25641026,92,0,0.384615385,0,0,92,90.23076923,90.25641026,92,364.4871795,364.1025641,0.384615385,0.001053741,0,0.004226543,0,0,0.998946259,1,0.995773457,1,1,9583.846154,28.36055374,169.3333333,1.775641026,0.005254484,184.3333333,184.5,187.75,,,29,38.6,,,,,350.1943671,90.82051282,170.7179487,262.3589744,1.025641026,360.3589744,364.7948718,355.9230769,360.3589744,0.051282051,7.5,7.5,7.5,7.5,1.390107649,,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.481299,0.498373,0.063872,6,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",39.01004218,-87.9455882,814.7,IL,Ref,14.1,sedimentary,sedimentary,Wisconsinan loess,88.1,2.42,1,5.4,7.22,17.15,74.17,0.18,0,1.19,184.1069,0.912111,0.18,0.71,27.41,60.21,12.37,13.37751,17.82718865,,,1.037864187,-1.681699642,0,10.91099075
3351310,0.9781068,0.025647464,39,1072.230769,315.4615385,250.5641026,198.5384615,303.3333333,1096.230769,451.8974359,237.4871795,93.35897436,310.7179487,16.71662269,28.59693423,17.97984286,3.043001471,16.89818841,5.688312479,16.94570792,6.197792036,-5.943908143,5.23115942,42.69230769,207.1282051,323.1025641,27.5,0,1.27027027,26,11.11111111,171.3378141,256.6831104,142.5373899,85.50303998,197.9707358,-0.01258547,-0.011310541,0.070185185,-0.095698006,0.010797721,92,89.41025641,90.25641026,92,0,0.820512821,0,0,92,90.23076923,90.25641026,92,364.4871795,363.6666667,0.820512821,0.002241838,0,0.009016624,0,0,0.997758162,1,0.990983376,1,1,660.1794872,34.70651347,178.8461538,0.792564103,0.041666149,244.6410256,7,28.25,,,37,58.25,,,,,405.8912664,69.05128205,179.8717949,284.6153846,1.102564103,357.5846154,364.025641,355.9230769,356.025641,0.102564103,8,15,1,8,2.102384891,0.877971146,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.462072,0.513821,0.063602,6,"CROOKED CREEK AT INDIANAPOLIS, IN",39.82976428,-86.2061,46.1,IN,Non-ref,16.4,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",351.9,0,0,0,89.73,5.63,2.84,0.57,0,25.88,249.7601,0.3618036,0.16,0.81,25.01,48.93,26.05,12.86974,21.8861939,,,1.094565272,-1.686952707,0,12.43269477
3353120,1.030008594,0.02679144,39,1106.282051,334.2820513,251.4871795,201.3846154,314.5897436,1074.051282,445.5384615,232.1538462,90.53846154,303.1794872,16.57290951,28.39949833,17.87451649,2.981519051,16.69085842,5.614322967,16.91613712,6.114081547,-6.034471056,5.138795987,42.20512821,208.5384615,322.5384615,29.63888889,0,0.837837838,28.19444444,12.08333333,171.9086831,258.6694537,142.565456,85.40013149,198.3216276,0.008368946,0.04980057,0.03482906,-0.065783476,0.031737892,91.8974359,89.56410256,90.25641026,92,0.102564103,0.666666667,0,0,92,90.23076923,90.25641026,92,364.4871795,363.7179487,0.769230769,0.002102491,0.001114827,0.007326007,0,0,0.997897509,0.998885173,0.992673993,1,1,297.6923077,36.957314,173.4358974,0.239230769,0.029699547,251.1794872,259,276.0041667,76.5,77,21.33333333,26.95,,,,,437.3937265,58.35897436,183.7692308,297.2820513,1.179487179,346.2884615,361.6410256,338.025641,342.7435897,0.205128205,3.166666667,6.25,1.5,1.75,1.533835798,1.105229185,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.462072,0.513821,0.063602,7,"PLEASANT RUN AT ARLINGTON AV AT INDIANAPOLIS, IN",39.77587579,-86.0638729,21.3,IN,Non-ref,16,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",392.4,0,0,0,99.15,0.63,0,0.19,0,43.31,257.4247,0.4012201,0.16,0.79,25.6,49.56,24.83,13.91565,36.2595534,,,1.002904127,-1.80831903,0,10.06709408
3353200,0.986673862,0.029289026,39,1078.333333,314.0512821,251.6410256,202.6153846,306,1092.897436,451.1538462,235.2051282,92.71794872,311.1282051,16.62861311,28.62954292,17.89743451,2.771700949,16.86245819,5.294200817,16.40468227,5.857414003,-6.246848565,4.847240803,43.87179487,205.8974359,323.9230769,31.58333333,0,1.243243243,30.33333333,12.88888889,171.4822432,257.1335006,141.7610687,85.96754328,198.4083055,0.077777778,0.133846154,0.167649573,-0.054615385,0.083304843,91.46153846,87.23076923,90.17948718,92,0.538461538,3,0,0,92,90.23076923,90.17948718,92,364.4102564,360.8717949,3.538461538,0.009672342,0.005852843,0.032967033,0,0,0.990327658,0.994147157,0.967032967,1,1,3107.102564,27.58364894,174.8974359,1.742820513,0.015472084,247.8974359,166.8333333,227.7398453,52.5,62.34558824,12.8,24.53333333,,,,,390.9743327,84.46153846,171.0769231,265.1025641,1.153846154,349.9786325,359.4102564,344.7435897,348.6538462,0.282051282,17.61666667,21.16666667,14.16666667,17.58333333,1.583688982,0.883075562,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.483037,0.497981,0.191803,7,"EAGLE CREEK AT ZIONSVILLE, IN",39.94642897,-86.2602702,273.9,IN,Non-ref,17,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",63.9,0.09,0,0,12.51,5.57,79.08,0.34,0,2.24,283.8047,0.500639,0.17,0.81,25.8,50.07,24.13,13.61208,38.15291179,,,0.976408593,-1.786848715,0,9.471278196
3357350,1.023921983,0.024688454,39,1117.25641,331,262.1794872,205.2051282,314.2820513,1091.153846,450.0769231,237.1025641,91.58974359,309.5641026,16.58008964,28.51605351,17.86406838,2.834226543,16.75621516,5.312434563,16.60206243,5.870851175,-6.413292946,4.867474916,42.1025641,208.3076923,322.7948718,27.58333333,0,1.648648649,26.69444444,10.88888889,173.0527195,258.0203456,144.0302048,87.01396638,200.4726867,0.038988604,0.076866097,0.163732194,-0.086980057,0.014358974,83,66.05128205,86.51282051,91.82051282,9,24.17948718,3.743589744,0.179487179,92,90.23076923,90.25641026,92,364.4871795,327.3846154,37.1025641,0.10153397,0.097826087,0.26570865,0.041429511,0.001950948,0.89846603,0.902173913,0.73429135,0.958570489,0.998049052,141.1794872,44.28456041,171.1538462,0.018717949,0.005871364,263.1025641,117.6071429,208.1390368,60.5625,73.86375606,6.681818182,30.81765264,5.25,26.62026707,84,87,423.3349013,84.17948718,167.5128205,261.5384615,2.923076923,201.8047009,315.3333333,155.4615385,169.4615385,2.743589744,14.57806122,27.5,6.892857143,12.32142857,1.851267244,0.864447804,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.460818,0.506584,0.061218,9,"PLUM CREEK NEAR BAINBRIDGE, IN",39.76171297,-86.7294505,7.8,IN,Ref,16,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",8.6,0,0,0,3.84,8.1,86.43,0.35,0,0.44,276.4391,1.372423,0.16,0.87,25.59,54.44,19.97,12.96309,17.40910053,,,0.938902046,-1.799682644,0,8.687644588
3364500,1.064149872,0.021552044,39,1153.538462,321.5128205,255.6923077,224.1025641,348.0769231,1084,445.974359,230.025641,97.46153846,307.8205128,16.97654183,28.58138239,18.19263334,3.689267086,17.10328874,5.86035284,16.91426979,6.330090212,-5.561270154,5.43277592,44.15384615,200.5897436,321.6923077,24.86111111,0,0.945945946,23.88888889,9.694444444,173.9656327,259.9595875,144.5626614,86.44700855,202.2335563,0.090220798,0.134786325,0.139358974,-0.001396011,0.08991453,88.17948718,78.61538462,90.25641026,92,3.820512821,11.61538462,0,0,92,90.23076923,90.25641026,92,364.4871795,349.0512821,15.43589744,0.042236003,0.041527313,0.127641589,0,0,0.957763997,0.958472687,0.872358411,1,1,2830.333333,29.14025737,179.1282051,0.413589744,0.004258195,249.2820513,133.3157895,168.9269491,56.83333333,72.70566239,10.92307692,30.79385389,,,,,432.2149404,80.07692308,169.4615385,255.8717949,1.769230769,276.6478632,344.5384615,239.6666667,258.525641,1.179487179,17.41666667,24.21052632,12.05263158,16.18421053,1.663380215,0.814727414,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.417073,0.496703,0.070748,3,"CLIFTY CREEK AT HARTSVILLE, IN",39.2747732,-85.7016469,237.1,IN,Ref,15.6,sedimentary,sedimentary,"Ice-laid deposits, like tg but mostly sand and silt",6.5,0.48,0,0,4.74,8.27,86.75,0.1,0,0.52,285.6343,0.8573959,0.16,1.04,25.76,52.9,21.34,14.0622,15.06190309,,,0.882963817,-1.906856789,0,7.637721481
3368000,1.155484506,0.020614278,39,1204.666667,324.1025641,271.0769231,245.7435897,358.8205128,1042.564103,427.5128205,217.7948718,94.74358974,300.025641,17.61221286,28.81672241,18.84273797,4.711743214,17.75055741,6.076846513,16.91541249,6.449323984,-4.994679879,5.619314381,44.1025641,196.8461538,322.7692308,24.83333333,0,0.621621622,23.91666667,10.11111111,176.0203389,261.9891304,147.0635598,88.45957547,204.0002787,-0.029159544,0.029145299,0.001923077,-0.105413105,-0.033646724,80.74358974,71.05128205,90.25641026,92,11.25641026,19.17948718,0,0,92,90.23076923,90.25641026,92,364.4871795,334.0512821,30.43589744,0.083306174,0.122352285,0.210763595,0,0,0.916693826,0.877647715,0.789236405,1,1,591.5384615,48.82925845,166.974359,0.023589744,0.001947244,272.3333333,141.5862069,242.5630823,55.9047619,72.75774299,10.125,28.11019812,,,,,494.5364645,78.38461538,165.3589744,254.974359,2.769230769,196.932967,316.4102564,147.4358974,160.2564103,2.358974359,14.58247126,23.65517241,8.172413793,13.43103448,1.722481266,0.782667561,Eastern Corn Belt Plains,CENTRAL USA PLAINS,EASTERN TEMPERATE FORESTS,0.417073,0.496703,0.070748,9,"BRUSH CREEK NEAR NEBRASKA, IN",39.07033129,-85.4860766,29.7,IN,Ref,14.9,sedimentary,sedimentary,Pre-Wisconsinan drift,4.3,0,0,0,4.04,39.42,55.12,0.19,0,0.43,258.8444,1.809588,0.15,0.75,25.59,58.07,16.34,15.23339,13.07332406,,,0.867911211,-1.884398723,0,7.37753386
3378000,1.015573552,0.015948125,39,1170.461538,293.5128205,278.6153846,234.2820513,357.4358974,1152.512821,472.4871795,248.5384615,102.4102564,326.0512821,18.94912998,30.66518952,20.07660713,5.524253467,19.18414158,7.361885409,18.44007804,7.478704692,-3.997618421,7.202173913,40.12820513,191.7948718,319.7435897,18.66666667,0,0.243243243,18.11111111,5.194444444,178.1480168,264.8322185,151.2227365,88.97769951,204.9397993,0.037678063,0.107008547,0.106438746,-0.071766382,0.016723647,89.15384615,77.25641026,89.48717949,92,2.846153846,12.97435897,0.769230769,0,92,90.23076923,90.25641026,92,364.4871795,347.8974359,16.58974359,0.045389356,0.030936455,0.142575373,0.008453085,0,0.954610644,0.969063545,0.857424627,0.991546915,1,3765.384615,15.54091158,170.2564103,0.035384615,0.000146044,252.9487179,167.3870968,198.6872555,69.4375,76.31770833,16.0952381,32.04794753,4.666666667,11.83333333,,,407.6106102,85.25641026,168.5128205,257.8461538,2.179487179,201.8730769,327.9487179,110.7948718,172.7820513,1.512820513,10.83064516,16.77419355,6.806451613,9.870967742,1.386047419,0.76998377,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.433916,0.527194,0.067236,6,"BONPAS CREEK AT BROWNS, IL",38.3864372,-87.9755884,590.5,IL,Non-ref,12,sedimentary,sedimentary,Floodplain and alluvium gravel terraces,3.3,0.23,0,0,6.19,16.1,76.66,0.23,0,0.71,144.8118,1.44486,0.18,0.7,27.14,62.13,10.73,13.19929,17.43291011,0.189999998,3.31225288,0.94320248,-1.689884662,0,8.774097993
3378550,1.02836508,0.015883035,39,1208.487179,288.1025641,280.2051282,261.3589744,372.7435897,1175.153846,475.5897436,253.6410256,111.7948718,331.1282051,19.21659004,30.69395206,20.23380495,6.148604615,19.45130992,7.86003048,18.86421405,7.936229092,-3.291462071,7.611036789,42.71794872,189.4615385,319.3333333,19.19444444,0,0.297297297,18.80555556,5.611111111,179.3259228,264.1223523,153.8715501,90.6340221,206.1518952,0.162564103,0.216467236,0.247108262,0.090854701,0.103105413,88.71794872,86.82051282,90.25641026,92,3.282051282,3.41025641,0,0,92,90.23076923,90.25641026,92,364.4871795,357.7948718,6.692307692,0.01830342,0.03567447,0.037475345,0,0,0.98169658,0.96432553,0.962524655,1,1,5166.153846,46.74508874,173.7948718,0.126410256,0.001143804,193.0769231,143.8181818,216.0890013,61.875,74.57339864,16.5,28.4623206,,,,,425.9958634,93.51282051,164.8205128,269.4871795,1.666666667,301.2078755,349.8205128,273.3333333,290.6282051,0.769230769,10.97727273,15.27272727,8.272727273,10.40909091,1.555230803,0.735789451,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,EASTERN TEMPERATE FORESTS,0.436591,0.541599,0.067144,6,"BIG CREEK NEAR WADESVILLE, IN",38.0831111,-87.76963889,269.7,IN,Non-ref,12,sedimentary,sedimentary,Sandy or silty residuum; probably includes loess. Depth generally less than 10 feet,42,2.59,0,0,8.5,8.85,82.11,0.3,0,1.36,139.7094,1.917065,0.19,1.24,22.57,63.68,13.74,13.17451,15.15915469,0.189999998,2.880239354,0.922500916,-1.832096991,0,8.365673597
