site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
1654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02486556,0.03877499,0.03777435,NA,0.03224569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACCOTINK CREEK NEAR ANNANDALE, VA",38.81289066,-77.2283158,60.7,VA,Non-ref,11,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",80,0,0,0,72.14,24.77,0.38,0.05,0,22.56,105.3714,3.079585,0.14,2.22,22.2,43.72,34.08,45,Piedmont
1656000,NA,NA,NA,NA,NA,NA,1.026111515,NA,NA,NA,NA,NA,NA,NA,NA,0.025839756,0.039425325,0.032961078,NA,0.030193638,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035277778,0.000355432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEDAR RUN NEAR CATLETT, VA",38.63678689,-77.6249897,241.3,VA,Non-ref,11.2,sedimentary,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",4,0,0,0,12.19,34.19,45.9,0.47,0,2.1,129.9753,3.391551,0.13,2.72,24.09,51.14,24.77,64,Northern Piedmont
1658500,NA,NA,NA,NA,NA,NA,1.12217477,NA,NA,NA,NA,NA,NA,NA,NA,0.02657044,0.04050718,0.04012342,NA,0.03529132,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.06666667,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.5873427,-77.4285958,19.3,VA,Ref,10.1,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",108.2,0.64,0,0,4.56,82.4,2.03,0,0,0.62,104.6255,3.254536,0.12,2.43,28.13,33.4,38.47,45,Piedmont
1660400,NA,NA,NA,NA,NA,NA,1.050106312,NA,NA,NA,NA,NA,NA,NA,NA,0.026525636,0.038209367,0.035192965,NA,0.036079166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022613636,0.000608001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AQUIA CREEK NEAR GARRISONVILLE, VA",38.49040138,-77.4335942,90.7,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",14.1,0.14,0,0,15.92,65.23,7.58,0.21,0,2.79,93.81681,3.006392,0.14,2.14,32.78,39.03,28.19,45,Piedmont
1660920,NA,NA,NA,NA,NA,NA,1.40001176,NA,NA,NA,NA,NA,NA,NA,NA,0.02464925,0.04114282,0.03844437,NA,0.03627386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZEKIAH SWAMP RUN NEAR NEWTOWN, MD",38.4905833,-76.9270833,208.5,MD,Non-ref,9.6,sedimentary,quarternary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",15.1,0,1,0,16.85,50.78,15.88,0.2,0,3.41,50.13921,1.734475,0.13,3.97,19.19,43.88,36.93,65,Southeastern Plains
1661050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02407219,0.03942388,NA,NA,0.03940636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST CLEMENT CREEK NEAR CLEMENTS, MD",38.33330556,-76.725,47.9,MD,Ref,9,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",6.1,0,0,0,10.67,51.49,28.19,0.08,0,1.32,33.32411,2.38394,0.13,3.94,19.55,43.82,36.63,65,Southeastern Plains
1669000,NA,NA,NA,NA,NA,NA,1.47392575,NA,NA,NA,NA,NA,NA,NA,NA,0.02020482,0.03565645,0.03140414,NA,0.03993829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.8770819,-76.900521,71.8,VA,Ref,7.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",2.2,0,0,0,3.11,58.73,22.11,0.22,0,0.25,40.51987,2.886025,0.11,5.17,16.13,28.58,55.29,65,Southeastern Plains
1669520,NA,NA,NA,NA,NA,2.35093487,1.48645598,NA,NA,NA,NA,NA,NA,NA,NA,0.02005292,0.03657678,0.03119022,NA,0.0366301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRAGON SWAMP AT MASCOT, VA",37.6337529,-76.6963468,277.4,VA,Ref,6.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",1.5,0.36,0,0,3.3,56.58,17.63,0.13,0,0.24,39.41631,1.560637,0.11,4.77,18.13,29.69,52.18,65,Southeastern Plains
1673550,NA,NA,NA,NA,NA,NA,1.49842776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03281408,NA,NA,0.03363276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOTOPOTOMOY CREEK NEAR STUDLEY, VA",37.6626434,-77.2577548,65.3,VA,Non-ref,7.5,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",7.8,0.5,0,0,24.35,44.64,18.27,0.24,0,5.35,49.36467,2.630983,0.11,4.98,17.1,28.67,54.23,65,Southeastern Plains
1673800,NA,NA,NA,NA,NA,2.633261225,1.341741318,NA,NA,NA,NA,NA,NA,NA,NA,0.024431157,0.034812742,NA,NA,0.035788282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034210526,0.000414859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO RIVER NEAR SPOTSYLVANIA, VA",38.1715215,-77.5947095,200.8,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.7,0.34,0,0,5.61,57.59,12.9,0.74,0,0.49,101.999,2.789785,0.15,1.97,31.52,44.65,23.82,45,Piedmont
1674000,NA,NA,NA,NA,NA,2.72530018,1.40535997,NA,NA,NA,NA,NA,NA,NA,NA,0.02382531,0.035781,0.03158422,NA,0.03740177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MATTAPONI RIVER NEAR BOWLING GREEN, VA",38.061801,-77.3858142,665.6,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.5,0.04,0,0,6.92,57.49,12.98,0.68,0,0.74,82.82417,2.528902,0.14,3.06,27.37,34.34,38.28,65,Southeastern Plains
2031000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02788733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MECHUMS RIVER NEAR WHITE HALL, VA",38.10263608,-78.5927935,245.9,VA,Non-ref,8.7,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.3,0.23,0,0,11.59,63.53,24.05,0.74,0,1.6,277.6461,10.86379,0.14,2.82,29.31,37.82,32.86,64,Northern Piedmont
2032250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOORMANS RIVER NEAR FREE UNION, VA",38.1406902,-78.5558478,199.6,VA,Non-ref,9.5,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.4,0.16,0,0,4.42,82.06,13.17,0.3,0,0.36,424.5988,18.87385,0.13,2.81,26.72,47.66,25.62,64,Northern Piedmont
2041000,NA,NA,NA,NA,NA,3.356715412,1.715840181,NA,NA,1.035715011,NA,NA,NA,NA,NA,NA,0.036212375,NA,NA,NA,NA,NA,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128214286,-0.000763627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEEP CREEK NEAR MANNBORO, VA",37.28320595,-77.869722,409.3,VA,Non-ref,7.5,gneiss,gneiss,"Micaceous residuum without much quartz; clay, mostly kaolinite",2.1,0.03,0,0,3.95,61.92,19.88,0.57,0,0.67,106.2768,3.048175,0.15,1.91,36.57,30.28,33.15,45,Piedmont
2047500,8.38827586,NA,4.54,NA,NA,2.58345173,1.60787248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03381179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACKWATER RIVER NEAR DENDRON, VA",37.0251499,-76.8746824,743.8,VA,Non-ref,5.7,sedimentary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",13.5,0.44,1,0,8.04,45.92,18.96,0.44,0,1.14,32.25507,1.384972,0.12,3.65,28.47,30.59,40.94,63,Middle Atlantic Coastal Plain
2049500,8.127778,NA,4.944815,NA,NA,2.666939,1.660214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03379657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,8.44E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.277778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACKWATER RIVER NEAR FRANKLIN, VA",36.7626499,-76.89829369,1582.7,VA,Non-ref,5.3,quarternary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",20,0.51,1,0,6.75,42.05,24.6,0.36,0,0.72,26.51032,1.110391,0.12,3.96,26.44,30.45,43.11,63,Middle Atlantic Coastal Plain
2051000,7.226,NA,NA,NA,NA,2.83672236,1.60776122,NA,NA,0.91232826,NA,NA,NA,NA,NA,0.01986692,0.03615864,NA,NA,0.03448701,NA,NA,0.70833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH MEHERRIN RIVER NEAR LUNENBURG, VA",36.9973738,-78.3497182,144.8,VA,Ref,8,sedimentary,granitic,"Micaceous residuum without much quartz; clay, mostly kaolinite",1.4,0,0,0,3.33,70.66,10.39,0.12,0,0.41,161.7338,3.435209,0.14,1.38,40.52,40.96,18.52,45,Piedmont
2053200,NA,NA,NA,NA,NA,NA,1.51904136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03289029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTECASI CREEK NEAR UNION, NC",36.3708333,-77.0255556,583.7,NC,Ref,3.9,quarternary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",6.6,1.69,0,0,6.46,32.78,33.01,0.1,0,0.43,21.36785,0.3765869,0.1,6.94,23.03,25.78,51.19,63,Middle Atlantic Coastal Plain
2077200,NA,NA,NA,NA,NA,2.94065265,1.52797802,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03215831,NA,NA,0.03859064,NA,1.10714286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HYCO CREEK NEAR LEASBURG, NC",36.39777778,-79.1966667,121.7,NC,Ref,5,granitic,granitic,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",6.4,0.36,0,0,3.71,58.17,24.5,0.39,0,0.61,191.5382,3.963417,0.14,1.69,31.77,35.3,32.92,45,Piedmont
2077670,NA,NA,NA,NA,NA,2.8335444,1.55618436,NA,NA,0.73492284,NA,NA,NA,NA,NA,NA,0.03567816,NA,NA,0.03482884,NA,1.03225806,0.78947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAYO CR NR BETHEL HILL, NC",36.5408333,-78.8719444,137.3,NC,Non-ref,6,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",1395.5,0.18,0,0,4.02,57.32,18.24,7.57,0,0.58,163.7103,3.50913,0.14,1.38,35.72,38.7,25.58,45,Piedmont
2079640,NA,NA,NA,NA,NA,3.093530651,1.712779721,NA,NA,0.948635293,NA,NA,NA,NA,NA,0.017463792,0.035429081,NA,NA,NA,NA,NA,0.941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018181818,-0.000319805,1.047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALLEN CREEK NEAR BOYDTON, VA",36.67958589,-78.326664,138.8,VA,Ref,6.5,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",8,0.41,0,0,2.19,63.84,18.34,0.11,0,0.18,121.2604,3.014986,0.15,1.31,39.67,44.18,16.14,45,Piedmont
2081500,NA,NA,NA,NA,NA,3.02911982,1.53939125,NA,NA,NA,NA,NA,NA,NA,NA,0.01648356,0.03440259,NA,NA,0.03676269,NA,NA,0.81818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAR RIVER NEAR TAR RIVER, NC",36.19416667,-78.5830556,428.4,NC,Ref,5.1,granitic,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",267,0.67,0,0,4.75,56.44,23.24,0.49,0,0.52,147.8369,2.447669,0.14,1.32,35.61,39.96,24.43,45,Piedmont
2084160,8.17105263,NA,NA,NA,NA,2.43384909,1.86215793,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03210762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHICOD CR AT SR1760 NEAR SIMPSON, NC",35.56166667,-77.2308333,109,NC,Ref,2,quarternary,quarternary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",14.4,0.86,0,0,4.14,19.52,41.55,0.16,0,0.45,12.13559,0.0994774,0.12,5.94,27.73,30.31,41.96,63,Middle Atlantic Coastal Plain
2084557,NA,NA,NA,NA,NA,2.32791268,1.81859139,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03062386,NA,NA,0.02824794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN SWAMP NEAR HOKE, NC",35.7308333,-76.7461111,56.1,NC,Ref,2,quarternary,quarternary,"Sandy coastal ground with organic layer over a shallow water table, ground water podsols",15.4,0,0,0,3.06,31.4,8.14,0,0,0.2,10.57196,0.007479964,0.17,2.82,29.12,30.82,40.06,63,Middle Atlantic Coastal Plain
2085500,NA,NA,NA,NA,NA,2.53782259,1.35769866,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03369943,NA,NA,0.03816643,NA,1,0.88235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAT RIVER AT BAHAMA, NC",36.18277778,-78.87888889,384.7,NC,Non-ref,5.3,volcanic,granitic,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",1183.9,0.6,0,0,6.28,56.51,28.77,0.36,0,1.17,181.7474,2.944654,0.14,1.36,35.74,38.73,25.52,45,Piedmont
2087183,NA,NA,NA,NA,NA,2.27978605,1.37191631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03370274,NA,NA,0.03894341,NA,NA,0.88461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.90909091,-0.07434123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEUSE RIVER NEAR FALLS, NC",35.94,-78.5808333,1998.4,NC,Non-ref,5,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",270.7,0.26,2,2,13.53,57.05,17.65,2.9,0,2.39,145.8284,3.169303,0.14,1.35,36.43,38.38,25.19,45,Piedmont
2088000,NA,NA,NA,NA,NA,2.834191335,1.554298739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027859965,0.021350231,NA,NA,NA,NA,0.777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382307692,0.004308524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIDDLE CREEK NEAR CLAYTON, NC",35.5708333,-78.5905556,201.5,NC,Non-ref,3.1,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",74.3,1.12,0,0,23.67,34.75,20.68,0.87,0,4.85,108.3276,2.554955,0.11,3.58,29.06,22.63,48.31,65,Southeastern Plains
2088500,NA,NA,3.37238095,NA,NA,2.65444721,1.65647464,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03468864,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITTLE RIVER NEAR PRINCETON, NC",35.51138889,-78.1602778,594.2,NC,Non-ref,3.4,granitic,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",35.1,0,0,0,8.25,34.24,36.85,0.98,0,1.46,80.63678,1.601858,0.13,2.29,31.8,25.13,43.07,65,Southeastern Plains
2094500,NA,NA,NA,NA,NA,3.405584889,1.488900063,NA,NA,0.91143956,NA,NA,NA,NA,NA,NA,0.029733847,NA,NA,0.04332775,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.070625,-0.000507328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEDY FORK NEAR GIBSONVILLE, NC",36.17305556,-79.6141667,340.7,NC,Non-ref,5.8,granitic,granitic,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",64.4,0.3,0,0,30.23,39.45,21.48,3.79,0,7.3,252.9554,3.241292,0.14,1.41,39.12,32.23,28.65,45,Piedmont
2096846,NA,NA,NA,NA,NA,2.78181354,1.5531101,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03140827,NA,NA,0.04347908,NA,NA,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANE CREEK NEAR ORANGE GROVE, NC",35.9872222,-79.2061111,19.6,NC,Ref,5,volcanic,volcanic,"Micaceous residuum without much quartz; clay, mostly kaolinite",22.9,0,0,0,4.47,72.94,17.09,0.17,0,0.31,197.4443,3.53186,0.14,1.38,35.19,41.16,23.65,45,Piedmont
