site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,drainagearea,wyearsdata,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,agency_cd,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3,TOPWET
1472620,1242.948857,347.6385714,311.2,268.2037143,313.6925714,1102.587399,451.970977,217.8229824,111.8647841,317.6689943,17.2378866,28.56855823,18.43560917,4.830803266,16.68224941,4.482794582,14.81094757,5.183494461,-5.601358713,3.17982597,41.91428571,198.2285714,327.7142857,10.529595,35,90.27272727,89.09090909,90.27272727,92,1.727272727,1,0,0,92,90.09090909,90.27272727,92,364.3636364,361.6363636,2.727272727,0.00746767,0.018774704,0.010989011,0,0,247.4848485,57.50367293,178.5454545,5.209090909,1.210344236,176.8484848,285.8,317.6197767,24.25,46.89722222,11.5,16.27884615,NA,NA,NA,NA,2422.634317,38.12121212,199.1212121,327.0909091,1.515151515,325.9919192,353.0909091,312.6363636,322,0.515151515,6.713333333,#NAME?,Inf,6.2,1.521087287,0.753042456,USGS,"East Branch Perkiomen Creek near Dublin, PA",40.40399276,-75.2343416,10.5,PA,Non-ref,19,ultramafic,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",81.3,0,0,0,7.14,23.85,57.43,0.14,0,1.32,126.8032,2.446023,0.12,1.08,22.63,59.48,17.89,64,Northern Piedmont,14.87235
1483200,1159.158,326.4902857,274.002,252.4882857,301.412,1163.477157,467.1195227,233.5913909,128.263055,331.4361466,18.54658748,29.20883205,19.74888564,6.953710506,17.87378698,7.522432749,17.80325001,8.335456771,-2.500014064,6.083060655,43.74285714,197.2857143,327.2571429,10.555594,39,91.68571429,90.51428571,90.25714286,92,0.314285714,0.485714286,0,0,92,91,90.25714286,92,365.2571429,364.4571429,0.8,0.002189214,0.003416149,0.00533752,0,0,102.0628571,23.65612906,194.6571429,0.253142857,0.058673452,229.4571429,1.5,162.5438596,82,87,16.5,28.34375,NA,NA,NA,NA,433.0819902,66.71428571,176.5142857,277.0285714,1.085714286,352.7619048,363.6857143,344.4857143,350.1142857,0.142857143,5.416666667,#NAME?,Inf,3.25,1.472822798,1.054928976,USGS,"BLACKBIRD CREEK AT BLACKBIRD, DE",39.36627778,-75.66938889,10.8,DE,Non-ref,12,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",498.8,0,0,0,5.87,36.05,45.36,0.27,0,0.43,18.4716,0.45845,0.12,6.22,14.56,29.58,55.86,63,Middle Atlantic Coastal Plain,15.15844
1585200,1254.772286,324.7082857,321.784,270.1482857,334.8277143,1196.608833,480.5737928,240.2230407,131.1330515,341.2287111,18.83136597,29.69428401,19.86890739,6.856036779,18.48465592,7.933798915,18.50497284,8.965881356,-2.678715995,6.56023443,40.68571429,192.0857143,326.0571429,5.537787,30,91.69230769,89.84615385,90.23076923,92,0.307692308,0,0,0,92,89.84615385,90.23076923,92,364.0769231,363.7692308,0.307692308,0.000842993,0.003344482,0,0,0,78.08846154,34.4992184,222.5,0.193846154,0.085640576,230.3076923,319,322.875,76,79.875,NA,NA,NA,NA,NA,NA,484.9261658,50.26923077,185.8846154,320.5769231,1.076923077,355.7692308,363.4230769,351.2307692,352.6538462,0.076923077,4,#NAME?,Inf,4,1.456547619,0.353553391,USGS,"WEST BRANCH HERRING RUN AT IDLEWYLDE, MD",39.37363889,-76.5843333,6,MD,Non-ref,11.1,sedimentary,sedimentary,Clay residuum with little mica or quartz; mostly massive kaolinitic clay,220.1,0,0,0,86.64,12.96,0,0.13,0,24.2,127.1069,3.449082,0.14,2.55,18.64,49.64,31.72,65,Southeastern Plains,10.72572
1594950,1272.629143,363.3065714,261.7088571,288.6208571,356.5805714,957.7628164,378.1594791,192.1616288,98.13132334,286.1708369,14.30222381,24.57659955,15.35984368,2.659654574,14.18714585,2.439950334,12.50052674,3.288766112,-7.627155995,1.232136458,47.05714286,197.0571429,319.4857143,5.97977,32,90.73333333,89.06666667,90.23333333,92,1.266666667,0.933333333,0.033333333,0,92,90,90.26666667,92,364.2666667,362.0333333,2.233333333,0.006114729,0.013768116,0.01025641,0.00037037,0,57.14,23.37837888,171.1,0.088,0.036004504,219,161,184.6460114,37,63.55263158,36.5,47.3125,5,5,NA,NA,670.3308953,70.76666667,161.2,263.7666667,1.466666667,344.7305556,360.2,341.0333333,341.85,0.466666667,4.621212121,#NAME?,Inf,4,2.343083207,0.846072456,USGS,"MCMILLAN F NEAR FORT PENDLETON, MD",39.27669444,-79.3903056,6.1,MD,Ref,25,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,7.2,0,0,0,2.52,79.74,14.14,0,0,0.1,843.3489,10.54187,0.11,5.01,21.1,52.76,26.14,69,Central Appalachians,10.16755
1613050,1011.014571,268.0425714,251.8888571,198.1822857,289.7405714,1073.328222,433.0161743,218.1326835,107.1825019,311.5696517,16.40753904,27.47894994,17.41269248,4.070642623,16.22269738,4.740871312,15.30733061,5.521690719,-5.776280566,3.523688014,41.91428571,198.3714286,323.7428571,27.81893,39,90.74285714,89.05714286,90.25714286,92,1.228571429,1.942857143,0,0,91.97142857,91,90.25714286,92,365.2285714,362.0571429,3.171428571,0.008682429,0.013354037,0.021350078,0,0,258.6114286,22.74395191,155.3428571,0.144285714,0.012689413,302.3142857,253.5555556,265.6700648,57.33333333,70.63194444,8.6,14.95333333,NA,NA,NA,NA,434.4193063,73.45714286,166.0285714,250.5428571,1.314285714,326.4028571,356.8571429,304,323.2857143,0.428571429,10.63703704,#NAME?,Inf,10,1.443308964,1.010601208,USGS,"Tonoloway Creek near Needmore, PA",39.89842119,-78.132229,27.9,PA,Ref,18,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,2.4,0,0,0,4.98,74.76,20.26,0,0,0.32,372.8309,14.88402,0.09,7.04,15.84,47.64,36.52,67,Ridge and Valley,10.5096
1643700,1086.317143,286.4537143,282.3088571,215.1182857,298.3285714,1134.59474,451.3216469,227.2406971,125.1117474,327.6165656,18.36072852,28.93393619,19.24306254,6.739195799,18.10657866,6.249526774,16.64164986,6.89064933,-3.980179873,5.054812156,40.71428571,199.7428571,327.2571429,317.1878,34,92,86.9,90.26666667,92,0,4.1,0,0,92,91,90.26666667,92,365.2666667,361.1666667,4.1,0.011204931,0,0.045054945,0,0,2806.433333,21.64695888,185.3,1.891,0.014585915,269.7,199.8571429,209.0967742,NA,NA,14,29.7375,NA,NA,NA,NA,373.2651405,78.5,173.6,258.7333333,1.133333333,346.8083333,360.7333333,338.2666667,344.1166667,0.333333333,14.25,#NAME?,Inf,13.78571429,1.655528631,1.160692797,USGS,"GOOSE CREEK NEAR MIDDLEBURG, VA",38.98649818,-77.7966614,315.1,VA,Ref,12.9,gneiss,gneiss,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,7.7,0.48,0,0,5.54,46.6,47.57,0.18,0,0.54,231.4298,8.858181,0.15,3.1,27.61,38.89,33.5,64,Northern Piedmont,11.63455
1653600,1104.080571,300.522,278.4402857,234.2531429,287.7662857,1206.983399,473.2005855,239.6051236,139.9922171,350.8485397,19.42397954,29.8883645,20.31209269,7.999879391,19.09160015,8.062247927,18.33122029,8.818218468,-2.036989728,6.757594656,40.88571429,196.2285714,323.9142857,102.69605,38,85.61764706,82.55882353,90.26470588,92,6.382352941,7.558823529,0,0,92,90.11764706,90.26470588,92,364.3823529,350.4411765,13.94117647,0.038308063,0.069373402,0.083063995,0,0,996.7941176,23.7470881,175,0.480588235,0.011449276,255.8235294,226.76,277.2333998,51.15384615,68.80261133,11.42105263,19.90451719,NA,NA,NA,NA,391.9755351,65.11764706,167.1176471,271.2941176,2.588235294,206.9863445,330,133.6176471,180.5147059,1.764705882,9.549333333,#NAME?,Inf,9,1.545202138,0.786720354,USGS,"PISCATAWAY CREEK AT PISCATAWAY, MD",38.70577778,-76.9661944,102.7,MD,Non-ref,10.6,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",59.6,0,0,0,35.15,45.01,9.76,0.15,0,8.7,60.39517,2.845059,0.14,3.87,18.99,43.87,37.14,65,Southeastern Plains,12.83437
1654000,1114.017714,296.1562857,287.0448571,230.0091429,297.2885714,1171.825647,464.1549328,232.4691763,131.7847706,340.1789194,19.35497596,29.95009321,20.18630023,7.701871183,19.16434354,8.03758434,18.66766788,8.728470304,-2.409650445,6.769755406,41.68571429,198.3428571,323.7142857,62.13761,39,91.54285714,90.8,90.25714286,92,0.457142857,0.2,0,0,92,91,90.25714286,92,365.2571429,364.6,0.657142857,0.001798894,0.004968944,0.002197802,0,0,1029.371429,40.52996246,180.0857143,0.872,0.034333698,278.1142857,211.3333333,216.0952381,69.5,75.14285714,39,42,NA,NA,NA,NA,451.2900287,53.05714286,179.2285714,306.4,1.114285714,347.5666667,361.7714286,335.6857143,345.2428571,0.114285714,6.5,#NAME?,Inf,6.5,1.270248134,1.010152545,USGS,"ACCOTINK CREEK NEAR ANNANDALE, VA",38.81289066,-77.2283158,60.7,VA,Non-ref,11,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",80,0,0,0,72.14,24.77,0.38,0.05,0,22.56,105.3714,3.079585,0.14,2.22,22.2,43.72,34.08,45,Piedmont,12.46161
1656000,1101.129143,289.6174286,282.1482857,226.1625714,299.8885714,1147.512188,450.5746112,230.6117006,129.1045733,333.85281,19.03056394,29.45019157,19.94932209,7.524334105,18.78656062,6.935029486,17.30794945,7.464388688,-3.214007287,5.788303927,40.31428571,197.1714286,324.6571429,242.83066,36,92,90.03125,90.25,92,0,0.375,0,0,92,90.40625,90.25,92,364.65625,364.28125,0.375,0.001025526,0,0.004120879,0,0,2366.375,23.84178048,147.21875,0.9065625,0.009133829,245.59375,341,343.625,NA,NA,6,8.625,NA,NA,NA,NA,334.6672118,64.5625,156.46875,256.46875,1.09375,351.7760417,363.6875,343.03125,348.609375,0.09375,5,#NAME?,Inf,5,1.430738527,0.707106781,USGS,"CEDAR RUN NEAR CATLETT, VA",38.63678689,-77.6249897,241.3,VA,Non-ref,11.2,sedimentary,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",4,0,0,0,12.19,34.19,45.9,0.47,0,2.1,129.9753,3.391551,0.13,2.72,24.09,51.14,24.77,64,Northern Piedmont,12.53606
1658500,1090.467143,287.9491429,279.3171429,228.5617143,290.5434286,1191.49387,466.8676797,237.4115032,137.7225332,346.1181363,19.21998031,29.40692564,19.99941472,7.986112039,19.08530823,7.646965193,17.93786837,8.230681517,-2.443701483,6.475892618,41.08571429,197.0571429,324.8285714,19.811238,39,88.77142857,89.91428571,90.25714286,92,3.228571429,1.085714286,0,0,92,91,90.25714286,92,365.2571429,360.9428571,4.314285714,0.011812689,0.035093168,0.011930926,0,0,234.8285714,28.9999973,157.7714286,0.12,0.01481932,262.1142857,314.4444444,327.5266926,68.5,79.2093254,5.333333333,9.2375,NA,NA,NA,NA,323.8656469,68,162.2,261.3428571,1.542857143,302.1190476,351.9714286,274.1428571,286.0857143,0.542857143,8.62962963,#NAME?,Inf,8.222222222,1.485892685,0.700273818,USGS,"S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.5873427,-77.4285958,19.3,VA,Ref,10.1,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",108.2,0.64,0,0,4.56,82.4,2.03,0,0,0.62,104.6255,3.254536,0.12,2.43,28.13,33.4,38.47,45,Piedmont,11.36722
1660400,1093.784,289.4654286,279.602,228.4742857,291.7611429,1185.648627,464.0945458,235.8564981,136.3458853,346.0077236,19.58657888,29.72713024,20.33795642,8.358756597,19.51845076,7.442919504,17.78566948,7.936799766,-2.616447209,6.274571834,41.22857143,198.3714286,325.6571429,90.9965,37,91.81818182,88.96969697,90.27272727,92,0.181818182,0.090909091,0,0,92,89.06060606,90.27272727,92,363.3333333,363.0606061,0.272727273,0.000746291,0.001976285,0.000999001,0,0,776.5151515,20.87775912,155.0909091,0.679393939,0.018266512,240.3636364,253.25,256.9583333,80,81,27.66666667,27.66666667,NA,NA,NA,NA,328.4816102,64.33333333,161.7272727,268.2424242,1.151515152,340.1212121,360.7878788,322,337.5757576,0.151515152,1.875,#NAME?,Inf,1.875,1.297389043,0.471404521,USGS,"AQUIA CREEK NEAR GARRISONVILLE, VA",38.49040138,-77.4335942,90.7,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",14.1,0.14,0,0,15.92,65.23,7.58,0.21,0,2.79,93.81681,3.006392,0.14,2.14,32.78,39.03,28.19,45,Piedmont,12.5377
1660920,1115.241143,296.7388571,282.568,240.7697143,290.25,1205.985539,468.9762974,238.9186202,140.2602958,354.6244888,19.69465903,29.89936084,20.55922428,8.456910553,19.4652912,8.111430087,18.2414294,8.85763329,-1.856693973,6.828280481,42.08571429,197.2,326.0285714,207.73201,34,79.25,78.875,90,92,12.75,11.1875,0.28125,0,92,90.0625,90.28125,92,364.34375,340.125,24.21875,0.066309932,0.138586957,0.12293956,0.003125,0,1671.59375,19.68729061,169.9375,0.9115625,0.010735979,241.4375,177.125,245.258996,48.8125,67.42596926,13.72222222,24.11190476,1,5,NA,NA,384.0857753,64.46875,161.75,260.75,2.5,204.0583333,319.34375,142.0625,174.0625,1.84375,13.61944444,#NAME?,Inf,13.125,1.539462473,0.655200292,USGS,"ZEKIAH SWAMP RUN NEAR NEWTOWN, MD",38.4905833,-76.9270833,208.5,MD,Non-ref,9.6,sedimentary,quarternary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",15.1,0,1,0,16.85,50.78,15.88,0.2,0,3.41,50.13921,1.734475,0.13,3.97,19.19,43.88,36.93,65,Southeastern Plains,13.23169
1661050,1156.531143,317.9162857,281.1348571,253.504,297.5097143,1176.434934,463.6906443,231.2801532,134.9154091,343.6651933,20.04992515,30.17358363,20.90506381,8.86277457,19.86158415,7.900090316,17.96511669,8.549390906,-1.992991777,6.702888019,40.88571429,196.4,325.2285714,48.09815,38,85.41176471,85.14705882,90.26470588,92,6.588235294,4.970588235,0,0,92,90.11764706,90.26470588,92,364.3823529,352.8235294,11.55882353,0.031719377,0.071611253,0.054621849,0,0,457.4588235,23.26924397,181.7941176,0.420882353,0.021408734,268.1176471,245.125,265.6571619,50.45454545,64.40727581,5,15.65794115,NA,NA,NA,NA,346.5010589,62.64705882,165.6176471,272.2647059,1.852941176,269.0465686,339.3235294,230.6470588,246.4411765,1.058823529,12.26934524,#NAME?,Inf,11.78125,1.476206009,0.708453271,USGS,"ST CLEMENT CREEK NEAR CLEMENTS, MD",38.33330556,-76.725,47.9,MD,Ref,9,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",6.1,0,0,0,10.67,51.49,28.19,0.08,0,1.32,33.32411,2.38394,0.13,3.94,19.55,43.82,36.63,65,Southeastern Plains,13.09182
1669000,1122.774857,322.4682857,267.2574286,242.688,286.0611429,1262.913901,478.3150918,253.5388404,155.6239397,372.2107557,20.47344652,30.2734305,21.29139042,9.622598132,20.32135886,8.217680972,18.25634391,8.738447816,-1.501465451,6.998469853,44.14285714,199.6285714,322.6571429,72.53721,39,91.25714286,90.97142857,90.25714286,92,0.742857143,0.028571429,0,0,92,91,90.25714286,92,365.2571429,364.4857143,0.771428571,0.002113503,0.008074534,0.000313972,0,0,336.0485714,11.33443413,198.2,2.246285714,0.075763981,262.0285714,314,320.25,71,77,1,1,NA,NA,NA,NA,362.5992128,57.94285714,171.0857143,286.2571429,1.057142857,354.4428571,362.2857143,346.6,354.4428571,0.057142857,13.5,#NAME?,Inf,13.5,1.10642317,NA,USGS,"PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.8770819,-76.900521,71.8,VA,Ref,7.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",2.2,0,0,0,3.11,58.73,22.11,0.22,0,0.25,40.51987,2.886025,0.11,5.17,16.13,28.58,55.29,65,Southeastern Plains,15.7936
1669520,1147.578286,332.2194286,274.2005714,246.7774286,288.5094286,1259.621967,476.3529443,249.5962231,159.242802,371.2908206,20.43682913,30.18328491,21.31622585,9.684240429,20.18506222,8.488484535,18.46108129,9.070894186,-1.147193656,7.195825595,44.6,201.7714286,326.8285714,283.3891,37,91.14285714,90.25714286,90.25714286,92,0.857142857,0.742857143,0,0,92,91,90.25714286,92,365.2571429,363.6571429,1.6,0.004383562,0.00931677,0.008163265,0,0,1285.142857,11.09498965,202.4571429,4.44,0.038331734,244.6571429,314.5,332.4,48,71.3,3,15.5,NA,NA,NA,NA,381.0649848,61.17142857,171.1428571,281.4857143,1.085714286,352.4333333,362.3142857,344.8,350.1857143,0.085714286,20.5,#NAME?,Inf,20.5,1.391887446,0.659966329,USGS,"DRAGON SWAMP AT MASCOT, VA",37.6337529,-76.6963468,277.4,VA,Ref,6.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",1.5,0.36,0,0,3.3,56.58,17.63,0.13,0,0.24,39.41631,1.560637,0.11,4.77,18.13,29.69,52.18,65,Southeastern Plains,15.05508
1673550,1132.954857,319.2665714,265.4848571,247.6528571,293.9537143,1242.322893,475.6662246,246.460689,150.2008273,366.8205705,20.64544531,30.54210952,21.34192689,9.734483379,20.57146435,8.338481031,18.63653345,8.766750286,-1.621917529,7.178707336,45.51428571,200.3714286,322.6857143,66.29745,39,91,91,90.25714286,92,1,0,0,0,92,91,90.25714286,92,365.2571429,364.2571429,1,0.002739726,0.010869565,0,0,0,441.76,16.3022745,193.8571429,2.287714286,0.084423547,257.9714286,286,310.5428571,43,67.54285714,NA,NA,NA,NA,NA,NA,356.4959786,58.4,172.8857143,291.2571429,1.057142857,357.9714286,362.9714286,355.1714286,355.7714286,0.057142857,17.5,#NAME?,Inf,17.5,1.381070372,0.363654916,USGS,"TOTOPOTOMOY CREEK NEAR STUDLEY, VA",37.6626434,-77.2577548,65.3,VA,Non-ref,7.5,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",7.8,0.5,0,0,24.35,44.64,18.27,0.24,0,5.35,49.36467,2.630983,0.11,4.98,17.1,28.67,54.23,65,Southeastern Plains,13.833
1673800,1100.586,302.2471429,271.8925714,232.028,289.7971429,1168.29051,452.1702603,231.7764793,136.2277767,344.8459002,19.95652462,30.01938036,20.64514114,8.802551901,19.9552377,7.062374473,17.41312886,7.52341022,-2.965046477,5.883522404,41.71428571,197.2285714,324.5142857,201.75224,39,91.77142857,91,90.25714286,92,0.228571429,0,0,0,92,91,90.25714286,92,365.2571429,365.0285714,0.228571429,0.000626223,0.002484472,0,0,0,1736.057143,21.05252964,161.0285714,1.252,0.015182546,246.7428571,324,327.5,81,84.5,NA,NA,NA,NA,NA,NA,326.4711835,69.68571429,158.5428571,261.7428571,1.028571429,359.9285714,364.0571429,355.8,359.9285714,0.028571429,8,#NAME?,Inf,8,1.14483955,NA,USGS,"PO RIVER NEAR SPOTSYLVANIA, VA",38.1715215,-77.5947095,200.8,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.7,0.34,0,0,5.61,57.59,12.9,0.74,0,0.49,101.999,2.789785,0.15,1.97,31.52,44.65,23.82,45,Piedmont,12.88083
1674000,1104.408286,299.6188571,273.2314286,235.9274286,290.432,1175.934885,456.5032773,233.6031385,137.093181,345.4724738,20.12012811,30.1361584,20.8213073,8.995596111,20.12606355,7.33804756,17.65208045,7.80322308,-2.679829632,6.183226118,42.14285714,195.8571429,325.0571429,665.5744,39,91.08571429,89.85714286,90.25714286,92,0.914285714,1.142857143,0,0,92,91,90.25714286,92,365.2571429,363.2,2.057142857,0.005636008,0.009937888,0.01255887,0,0,3291.171429,12.09797079,169.4,3.947714286,0.014511347,235.1428571,153.5,171,61,76.5,33,52.5,NA,NA,NA,NA,302.1652571,72.8,159.6857143,266.8,1.057142857,353.8,362.2857143,345.3142857,353.8,0.057142857,36,#NAME?,Inf,36,1.278104082,NA,USGS,"MATTAPONI RIVER NEAR BOWLING GREEN, VA",38.061801,-77.3858142,665.6,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.5,0.04,0,0,6.92,57.49,12.98,0.68,0,0.74,82.82417,2.528902,0.14,3.06,27.37,34.34,38.28,65,Southeastern Plains,13.1131
2031000,1159.864,297.9662857,311.6351429,240.5011429,306.8954286,1172.7607,448.0503205,233.3511273,140.6999778,347.2989057,15.13759258,22.89278938,15.38419077,7.645601,14.34083478,5.082481258,9.997864053,5.52837388,0.792589836,3.867009575,42.88571429,198.5428571,329.0571429,247.77047,39,91.88571429,90.37142857,90.25714286,92,0.114285714,0.628571429,0,0,92,91,90.25714286,92,365.2571429,364.5142857,0.742857143,0.002035225,0.001242236,0.006907378,0,0,2209.885714,21.8212139,172.1142857,10.61914286,0.104857272,253.0857143,328,346.4230769,85,86.5,4,14.5,NA,NA,NA,NA,385.9825783,59.11428571,165.4571429,283.4285714,1.057142857,358.0571429,364.1714286,354.9714286,355.0285714,0.057142857,13,#NAME?,Inf,13,1.640107383,0.979070928,USGS,"MECHUMS RIVER NEAR WHITE HALL, VA",38.10263608,-78.5927935,245.9,VA,Non-ref,8.7,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.3,0.23,0,0,11.59,63.53,24.05,0.74,0,1.6,277.6461,10.86379,0.14,2.82,29.31,37.82,32.86,64,Northern Piedmont,12.01825
2032250,1260.755429,335.1131429,342.0342857,253.774,327.0008571,1132.732432,438.5209525,226.6393266,130.7905464,333.445511,18.2724043,28.07920825,18.92172478,7.408400811,18.27807482,6.440453485,16.69508703,7.252942974,-3.947839962,5.36658647,43.37142857,202.6571429,329.3714286,200.1923,31,92,90.81481481,90.25925926,92,0,0.185185185,0,0,92,91,90.25925926,92,365.2592593,365.0740741,0.185185185,0.000507357,0,0.002035002,0,0,2731.62963,33.38359341,156.5925926,2.802962963,0.034255367,247.6296296,356,358,NA,NA,21,23,NA,NA,NA,NA,446.5860584,66.77777778,163.3703704,263.2962963,1.037037037,358.4074074,364.8888889,351.9259259,358.4074074,0.037037037,5,#NAME?,Inf,5,1.374929852,NA,USGS,"MOORMANS RIVER NEAR FREE UNION, VA",38.1406902,-78.5558478,199.6,VA,Non-ref,9.5,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.4,0.16,0,0,4.42,82.06,13.17,0.3,0,0.36,424.5988,18.87385,0.13,2.81,26.72,47.66,25.62,64,Northern Piedmont,10.77085
2041000,1138.731714,304.9648571,274.3557143,258.1574286,297.016,1231.473229,471.1072317,246.1665893,150.1511058,360.8121538,20.81880927,30.55371595,21.42832017,10.06569785,20.83356226,7.822406814,17.99748828,8.193605491,-1.963926452,6.66839525,45.68571429,194.2571429,323.6571429,410.7842,39,91.88571429,91,90.25714286,92,0.114285714,0,0,0,92,91,90.25714286,92,365.2571429,365.1428571,0.114285714,0.000312898,0.001242236,0,0,0,3240.885714,19.30228049,167.2,4.706857143,0.02803341,252.6857143,337.3333333,338,86.5,87,NA,NA,NA,NA,NA,NA,296.0775734,65.28571429,153.2285714,264.3714286,1.085714286,349.4857143,362.7428571,336.2285714,349.4857143,0.085714286,2.333333333,#NAME?,Inf,2.333333333,1.204088849,NA,USGS,"DEEP CREEK NEAR MANNBORO, VA",37.28320595,-77.869722,409.3,VA,Non-ref,7.5,gneiss,gneiss,"Micaceous residuum without much quartz; clay, mostly kaolinite",2.1,0.03,0,0,3.95,61.92,19.88,0.57,0,0.67,106.2768,3.048175,0.15,1.91,36.57,30.28,33.15,45,Piedmont,13.4374
2047500,1174.801714,341.7508571,285.9668571,248.4228571,293.9702857,1254.501055,477.6012952,248.223417,153.9322081,371.6400979,21.08793671,30.65477607,21.83470827,10.57811963,20.91022517,8.553128228,18.63655653,9.035366182,-1.143246132,7.298257431,46.05714286,205.6571429,328.9142857,753.971,37,75.18181818,71.75757576,89.6969697,92,16.81818182,19.24242424,0.545454545,0,92,91,90.24242424,92,365.2424242,328.6363636,36.60606061,0.100240446,0.182806324,0.211455211,0.006060606,0,3242.393939,10.52130896,215.2424242,2.739393939,0.008889114,258.3636364,139.5217391,226.823627,33.38888889,52.31325131,7.823529412,28.91857948,1,5,NA,NA,369.5796526,73.6969697,167.2424242,271.8181818,2.181818182,212.4823232,303.2121212,150.6363636,193.5151515,1.666666667,25.41376812,#NAME?,Inf,23.19565217,1.331571853,0.816463799,USGS,"BLACKWATER RIVER NEAR DENDRON, VA",37.0251499,-76.8746824,743.8,VA,Non-ref,5.7,sedimentary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",13.5,0.44,1,0,8.04,45.92,18.96,0.44,0,1.14,32.25507,1.384972,0.12,3.65,28.47,30.59,40.94,63,Middle Atlantic Coastal Plain,15.10536
