site,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,ECO3_SITE,ECO3
1472620,5.660161243,3.485121729,2.714866701,4.040221076,3.543730285,16.45969324,14.28084486,5.251577643,7.729928877,15.79413055,19.73524571,28.58004841,20.67454927,2.814639761,13.71969556,6.34598173,18.0460891,5.669949202,-3.633691375,2.990613022,2.47962424,8.249384396,13.20803956,17.91462493,14.29619506,199.6005101,Inf,0.342777315,0.272797736,NA,NA,Inf,17.25109571,199.6005101,Inf,71.30194085,38.8999949,0.338069751,0.338011676,0.342777315,0.272797736,NA,NA,1.947552364,1.947552364,1.735286543,1.049817779,1.049817779,1.774857371,6.405592636,10.57116349,1.186697875,3.192336751,1.322042873,1.960788739,NA,NA,NA,NA,2.033933003,2.937425372,5.542012074,8.833972561,1.02266009,3.350521247,10.60837713,2.460789272,2.959365783,0.347704431,1.017550735,NA,NA,0.907263103,3.004480384,2.240017167,"East Branch Perkiomen Creek near Dublin, PA",40.40399276,-75.2343416,10.5,PA,Non-ref,19,ultramafic,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",81.3,0,0,0,7.14,23.85,57.43,0.14,0,1.32,126.8032,2.446023,0.12,1.08,22.63,59.48,17.89,64,Northern Piedmont
1483200,5.297184709,2.587364486,2.721283005,3.587290115,3.547784313,17.03535365,14.78805021,5.255381626,8.909076154,14.64002883,21.80503475,31.20066833,23.27739912,3.970533054,14.91242852,12.36471496,24.38075846,10.453158,-1.769744764,6.22259882,2.548499667,5.96940236,14.25686365,49.31090915,33.46426401,203.5387643,Inf,0.169030851,0.179574649,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,109.7873639,0.240056491,0.240008582,0.169030851,0.179574649,NA,NA,1.328116926,1.328116926,2.227609971,0.862862677,0.862862677,1.492509512,2.121320344,0.732648661,NA,NA,0.752726574,5.481588466,NA,NA,NA,NA,2.828424569,3.125478887,4.479188111,6.163492007,2.906932778,6.78513286,49.23004195,4.026884093,5.376361119,0.237651857,4.178358252,NA,NA,1.838477631,12.63208058,2.770414876,"BLACKBIRD CREEK AT BLACKBIRD, DE",39.36627778,-75.66938889,10.8,DE,Non-ref,12,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",498.8,0,0,0,5.87,36.05,45.36,0.27,0,0.43,18.4716,0.45845,0.12,6.22,14.56,29.58,55.86,63,Middle Atlantic Coastal Plain
1585200,4.974098053,2.948010119,2.859233384,3.785857315,3.340234502,16.86956972,16.07818753,5.205151857,8.563739727,14.0958102,21.81801533,30.10711015,22.39457068,3.941409039,14.86046675,12.86570055,27.62752213,11.36814962,-1.941040503,6.562164975,2.258315174,6.944240553,14.94208786,58.44260827,15.27090972,210.0006868,Inf,0.196116135,NA,NA,NA,Inf,15.27090972,210.0006868,Inf,61.23148868,59.62259196,0.196116135,0.196116135,0.196116135,NA,NA,NA,1.731225146,1.731225146,1.856895988,1.767753035,1.767753035,1.503291452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.535413703,2.51457884,5.262947788,11.45667593,2.745625892,7.366810071,39.18576387,4.916814567,5.494893739,0.196116135,NA,NA,NA,NA,NA,NA,"WEST BRANCH HERRING RUN AT IDLEWYLDE, MD",39.37363889,-76.5843333,6,MD,Non-ref,11.1,sedimentary,sedimentary,Clay residuum with little mica or quartz; mostly massive kaolinitic clay,220.1,0,0,0,86.64,12.96,0,0.13,0,24.2,127.1069,3.449082,0.14,2.55,18.64,49.64,31.72,65,Southeastern Plains
1594950,6.279682024,4.15093054,2.749126881,4.255726885,4.864774555,15.41639984,13.17342468,5.122446802,6.784158061,14.64406385,17.97342326,25.87359434,16.12814757,1.637377928,11.45347819,4.018497905,18.18314459,3.873280106,-5.415577701,1.175308719,2.968501674,8.730902315,15.91196334,13.07807721,13.91651046,179.0319288,Inf,0.182574186,0.259942567,0.182574186,NA,Inf,16.43167673,200.6922942,Inf,65.68534182,39.14146651,0.290046945,0.289959051,0.182574186,0.259942567,0.182574186,NA,2.339445975,2.339445975,2.431497091,0.974918227,0.974918227,1.359421337,0.95667388,0.96527502,NA,NA,0.727025282,1.09018296,NA,NA,NA,NA,3.663118332,3.251441865,7.259625887,6.875750402,0.710813323,4.383094953,18.43709261,3.694973601,3.830598174,0.226167875,11.35092465,NA,NA,2.828427125,2.25965891,5.216059274,"MCMILLAN F NEAR FORT PENDLETON, MD",39.27669444,-79.3903056,6.1,MD,Ref,25,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,7.2,0,0,0,2.52,79.74,14.14,0,0,0.1,843.3489,10.54187,0.11,5.01,21.1,52.76,26.14,69,Central Appalachians
1613050,4.747405741,3.854423552,2.434039513,3.578505062,3.699410725,16.99170275,14.68611449,5.102471831,7.452248152,16.02236081,19.59267184,27.90854118,17.861533,2.464221179,13.23764306,7.824821069,22.50335558,7.567637525,-4.065193134,3.531749516,2.251150982,7.518904632,13.47941732,22.14896349,14.06109771,203.5387643,Inf,0.29948618,0.306754778,NA,NA,544.1103092,Inf,203.5387643,Inf,744.9981747,50.20991489,0.439677239,0.439898942,0.29948618,0.306754778,NA,NA,1.464383255,1.464383255,1.871577174,0.427831244,0.427831244,3.182994588,1.749250738,1.778650298,3.745330584,5.536211533,1.072489292,1.368313913,NA,NA,NA,NA,2.488813068,2.285166325,5.088738918,5.62791236,1.516332728,3.732141569,18.13298207,2.24752166,3.33173529,0.425014758,1.301279672,NA,NA,1.162476387,5.181888799,3.56680237,"Tonoloway Creek near Needmore, PA",39.89842119,-78.132229,27.9,PA,Ref,18,sedimentary,sedimentary,Sandy and stony colluvium derived mostly from sandstone and shale,2.4,0,0,0,4.98,74.76,20.26,0,0,0.32,372.8309,14.88402,0.09,7.04,15.84,47.64,36.52,67,Ridge and Valley
1643700,5.201807268,3.629870095,2.662198623,2.929651326,3.92203211,14.92540611,12.64450419,4.978655744,7.733870024,14.24537764,22.80540149,29.75227552,20.17919062,4.088304288,15.84545926,10.19482022,24.61644737,8.819846294,-3.038676326,5.05658299,2.113182168,6.219080875,12.67908507,Inf,6.112854094,200.6922942,Inf,NA,0.288408536,NA,NA,Inf,Inf,200.6922942,Inf,812.1071493,25.74295143,0.288408536,0.288477046,NA,0.288408536,NA,NA,1.062061401,1.062061401,2.167931357,0.659626648,0.659626648,1.832958297,1.073083021,1.136427573,NA,NA,1.065427208,6.258706181,NA,NA,NA,NA,2.212342679,2.360085768,5.08896949,6.07980395,1.983618356,5.743160897,34.12885396,3.702285424,4.714005614,0.415474485,1.174903986,NA,NA,1.104963844,4.290720723,NA,"GOOSE CREEK NEAR MIDDLEBURG, VA",38.98649818,-77.7966614,315.1,VA,Ref,12.9,gneiss,gneiss,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,7.7,0.48,0,0,5.54,46.6,47.57,0.18,0,0.54,231.4298,8.858181,0.15,3.1,27.61,38.89,33.5,64,Northern Piedmont
1653600,5.141219158,3.533593225,2.558227847,3.609004096,3.294595863,15.63111677,14.10365879,5.150490968,8.274795504,15.2201599,23.64015107,31.55620643,23.42340526,4.684406142,16.42764,12.6774246,24.90792035,10.81158747,-1.486483615,6.539578443,2.220651221,6.355469473,13.17579812,7.688664048,7.9932896,201.5687213,Inf,0.573150154,0.779836482,NA,NA,Inf,17.51572216,201.5687213,Inf,69.92833264,23.38577631,1.01841734,1.020034636,0.573150154,0.779836482,NA,NA,1.315400129,1.315400129,1.826288584,0.329576517,0.329576517,1.953472472,1.582884789,2.459171525,2.338155188,4.575069708,0.95869011,1.661261374,NA,NA,NA,NA,2.799846431,2.574151572,3.81954571,5.499260133,1.403446948,1.685266959,9.53326343,0.78139824,1.198665763,0.966052751,1.398743867,NA,NA,1.33547229,5.577627322,2.319735051,"PISCATAWAY CREEK AT PISCATAWAY, MD",38.70577778,-76.9661944,102.7,MD,Non-ref,10.6,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",59.6,0,0,0,35.15,45.01,9.76,0.15,0,8.7,60.39517,2.845059,0.14,3.87,18.99,43.87,37.14,65,Southeastern Plains
1654000,5.3068448,3.726287005,2.653186333,3.580723487,3.263787435,15.74537831,13.69286608,5.08148391,7.827311091,14.84608431,23.31292828,31.29371772,21.96453116,4.533076188,16.21592821,12.63529735,26.3303376,11.06843518,-1.789738096,6.695153961,2.051691687,7.509937957,14.13076415,48.19110934,76.74000633,203.5387643,Inf,0.240654728,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,163.8268494,0.299315151,0.299287551,0.240654728,0.169030851,NA,NA,1.507717221,1.507717221,1.578127235,1.042805596,1.042805596,2.022890038,1.205822316,1.222075205,14.04112037,10.33161575,NA,NA,NA,NA,NA,NA,3.284351705,2.425442966,4.981049263,10.53527459,2.759746419,5.872429712,28.2188209,3.420478471,4.991505324,0.283050915,2.334868926,NA,NA,2.334868926,6.076879874,NA,"ACCOTINK CREEK NEAR ANNANDALE, VA",38.81289066,-77.2283158,60.7,VA,Non-ref,11,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",80,0,0,0,72.14,24.77,0.38,0.05,0,22.56,105.3714,3.079585,0.14,2.22,22.2,43.72,34.08,45,Piedmont
1656000,5.230534275,3.560423781,2.805736683,3.111397544,3.34568173,13.8330752,11.83425816,4.957063438,7.242072053,13.82511068,23.68306618,30.46844585,20.73275954,4.580869063,16.55515557,11.01208246,25.10411865,9.094582927,-2.460443992,5.757119729,2.365712258,7.590294199,13.43174125,Inf,24.72690311,205.140983,Inf,NA,0.240291627,NA,NA,Inf,26.91657787,205.140983,Inf,106.2399789,99.38628457,0.240291627,0.240384436,NA,0.240291627,NA,NA,1.681766071,1.681766071,1.759724417,1.003932417,1.003932417,1.618038787,241.1234124,1943.836541,NA,NA,4.242640687,48.7903679,NA,NA,NA,NA,2.146455952,2.13080983,4.777202581,5.437246103,2.80340232,6.563194796,58.33621194,3.919323393,5.081340784,0.240291627,1.178511302,NA,NA,1.178511302,6.357410956,NA,"CEDAR RUN NEAR CATLETT, VA",38.63678689,-77.6249897,241.3,VA,Non-ref,11.2,sedimentary,ultramafic,"Residuum on Triassic-age formations; depths less than most other saprolite, reddish color, largely inherited from parent rock",4,0,0,0,12.19,34.19,45.9,0.47,0,2.1,129.9753,3.391551,0.13,2.72,24.09,51.14,24.77,64,Northern Piedmont
1658500,4.998638809,3.945296711,2.694895643,3.365205393,3.389651646,15.4384069,13.92949338,5.133408021,8.027782667,14.28140487,23.60384514,30.46268492,21.10503007,4.745655878,16.70403766,11.84154004,25.79315511,9.840792289,-1.793832839,6.286153993,2.383239384,7.515322164,13.68668514,13.18093872,34.51469374,203.5387643,Inf,0.479383996,0.416764653,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,46.10425001,0.553249591,0.553148099,0.479383996,0.416764653,NA,NA,1.781892615,1.781892615,1.814013992,0.789240624,0.789240624,2.024004091,19.36086798,27.81028337,4.562323664,8.631065407,0.673721537,1.252855536,NA,NA,NA,NA,2.560589874,2.304481221,5.030917607,5.62190612,1.527530367,2.739159602,14.47637928,1.742458423,2.034700595,0.537464389,1.710604382,NA,NA,1.550205719,6.609726687,1.67806707,"S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.5873427,-77.4285958,19.3,VA,Ref,10.1,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",108.2,0.64,0,0,4.56,82.4,2.03,0,0,0.62,104.6255,3.254536,0.12,2.43,28.13,33.4,38.47,45,Piedmont
1660400,5.337402511,4.351577652,2.661739924,3.196702952,3.498923234,14.86116111,13.28132643,5.068615245,7.937479909,13.76176627,24.36296535,31.03064179,21.26900634,5.052263224,17.26684014,11.64485968,26.12740362,9.464845638,-1.956789131,6.149290243,2.397056267,7.422614991,13.58366093,119.445104,7.994783818,199.6005101,Inf,0.236524958,0.311399578,NA,NA,Inf,7.993972357,199.6005101,Inf,32.97357913,33.02308859,0.340365617,0.34017411,0.236524958,0.311399578,NA,NA,1.928938828,1.928938828,1.971312919,0.657496296,0.657496296,1.564170499,1.581754746,1.583416156,11.3137085,10.41375441,1.926070327,1.926070327,NA,NA,NA,NA,2.741054082,2.364973659,4.905858669,6.170056842,2.607161929,5.123137295,30.33171533,2.794406221,4.443426612,0.343047622,1.30558242,NA,NA,1.30558242,11.72609677,NA,"AQUIA CREEK NEAR GARRISONVILLE, VA",38.49040138,-77.4335942,90.7,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",14.1,0.14,0,0,15.92,65.23,7.58,0.21,0,2.79,93.81681,3.006392,0.14,2.14,32.78,39.03,28.19,45,Piedmont
1660920,5.372819136,3.711420894,2.393882647,3.557008369,3.505977205,16.02808262,14.24793549,5.20948942,8.274561175,15.53720478,24.36512632,32.31037774,23.88865146,4.959055625,16.97547581,12.78409999,25.41772299,10.72651087,-1.3483675,6.632685822,2.554759086,6.162181421,12.85114941,3.836480761,3.941287465,52.82045058,Inf,0.617225611,0.56359792,0.176776695,NA,Inf,16.98234786,197.6369881,Inf,67.79967093,10.36244939,0.732530686,0.732277839,0.617225611,0.56359792,0.176776695,NA,0.867079197,0.867079197,1.81434241,0.291973238,0.291973238,1.717350106,1.179586451,2.007024911,2.076039332,5.925495514,0.946709698,1.722946167,NA,NA,NA,NA,2.612941685,2.659816332,3.60742638,5.543138988,1.618098651,1.598704791,7.148402062,0.826632841,1.10726757,1.175850124,1.001152164,NA,NA,0.907391653,5.024047779,1.778888063,"ZEKIAH SWAMP RUN NEAR NEWTOWN, MD",38.4905833,-76.9270833,208.5,MD,Non-ref,9.6,sedimentary,quarternary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",15.1,0,1,0,16.85,50.78,15.88,0.2,0,3.41,50.13921,1.734475,0.13,3.97,19.19,43.88,36.93,65,Southeastern Plains
1661050,5.17783116,3.194126637,2.459543242,3.488599074,3.334788239,16.51618402,15.09642946,5.261420287,7.82242247,15.04807491,25.40725133,33.54654488,24.65346022,5.214439198,17.54100959,12.51733295,25.34619839,10.2058404,-1.446736342,6.563712643,2.404853222,5.576036334,12.5939637,5.780703849,7.039326107,201.5687213,Inf,0.445894512,0.437843158,NA,NA,Inf,17.51572216,201.5687213,Inf,69.92833264,19.42502435,0.661482386,0.663385569,0.445894512,0.437843158,NA,NA,1.189466164,1.189466164,1.842901251,0.670844575,0.670844575,2.370713381,1.989475561,2.051181887,2.756327117,5.063348661,0.808452083,1.890894905,NA,NA,NA,NA,3.056515264,2.539676185,5.076176175,6.008943182,1.371156673,2.170191908,9.731322354,1.341518447,1.573853642,0.689225,1.177355795,NA,NA,1.163485673,3.868451376,2.346219988,"ST CLEMENT CREEK NEAR CLEMENTS, MD",38.33330556,-76.725,47.9,MD,Ref,9,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",6.1,0,0,0,10.67,51.49,28.19,0.08,0,1.32,33.32411,2.38394,0.13,3.94,19.55,43.82,36.63,65,Southeastern Plains
1669000,5.289973386,2.773242547,2.216421759,3.357200296,3.366385358,15.42183992,13.53172041,5.246489594,7.680828056,15.22204085,27.26483196,33.28698029,25.33348499,5.923718765,18.81862299,13.36974298,26.91659842,9.931844847,-1.156971952,6.998866749,2.59924745,5.414116416,13.26907775,23.36437578,538.1942294,203.5387643,Inf,0.190192164,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,91.5649383,0.197605236,0.197605236,0.190192164,0.169030851,NA,NA,1.245076717,1.245076717,1.921786413,0.992155877,0.992155877,2.009787418,222.0315293,53.28257569,50.20458146,13.61180554,NA,NA,NA,NA,NA,NA,2.653265363,2.884877895,4.244162518,6.56745939,4.488851028,7.937592919,29.40476599,4.501763225,7.937592919,0.242640596,0.90913729,NA,NA,0.90913729,11.63365324,NA,"PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.8770819,-76.900521,71.8,VA,Ref,7.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",2.2,0,0,0,3.11,58.73,22.11,0.22,0,0.25,40.51987,2.886025,0.11,5.17,16.13,28.58,55.29,65,Southeastern Plains
1669520,5.394150823,2.93154141,2.245123635,3.318282578,3.53167568,15.53231009,13.48244801,5.256240574,8.030933792,15.30338567,27.81735963,33.88677705,26.05892791,6.068042175,18.84500173,14.04577487,26.88719309,10.32131618,-0.893770637,7.306061431,2.463683669,5.712594463,13.96630852,17.97361382,20.53724839,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,54.35513273,0.241986753,0.241986753,0.169030851,0.169030851,NA,NA,1.122258702,1.122258702,1.941256103,0.598329852,0.598329852,1.855820618,9.463195008,12.9857621,NA,NA,NA,NA,NA,NA,NA,NA,2.492191981,2.423869723,3.776764162,5.644117098,2.906932778,6.602369778,26.90538781,4.086055847,5.442264902,0.229494693,2.635579821,NA,NA,2.635579821,174.5296794,NA,"DRAGON SWAMP AT MASCOT, VA",37.6337529,-76.6963468,277.4,VA,Ref,6.8,sedimentary,sedimentary,"Intensively weathered upper Tertiary- and Quaternary-age gravels; thickness generally less than 30 feet, distribution not completely known",1.5,0.36,0,0,3.3,56.58,17.63,0.13,0,0.24,39.41631,1.560637,0.11,4.77,18.13,29.69,52.18,65,Southeastern Plains
1673550,4.88465912,2.378949058,2.172807713,3.349194124,3.437909695,14.22910936,12.30063158,5.148576216,7.685826729,14.22656464,27.80450326,32.97139188,24.40987968,6.106911197,19.27291453,14.1431377,29.5282597,10.45829453,-1.315090894,7.58715928,2.528715721,5.158610966,13.3429074,15.38180744,Inf,203.5387643,Inf,0.169030851,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,60.94184151,0.169030851,0.169030851,0.169030851,NA,NA,NA,0.702825557,0.702825557,1.895550375,1.251140418,1.251140418,1.827416396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.353566695,2.854590077,4.566043252,7.666013529,3.127070742,8.296003275,26.73944272,5.947849093,6.334429097,0.169030851,NA,NA,NA,NA,NA,NA,"TOTOPOTOMOY CREEK NEAR STUDLEY, VA",37.6626434,-77.2577548,65.3,VA,Non-ref,7.5,sedimentary,sedimentary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",7.8,0.5,0,0,24.35,44.64,18.27,0.24,0,5.35,49.36467,2.630983,0.11,4.98,17.1,28.67,54.23,65,Southeastern Plains
1673800,5.646264493,4.091319453,2.454251709,3.143492951,3.650389248,14.34461955,12.18607589,4.957606098,7.614917112,14.23886714,25.77769622,31.77602767,21.6331471,5.50130719,18.13464348,11.35101274,26.64218163,8.990081544,-2.321247318,5.845630586,2.394895933,6.621170843,13.42689319,67.86588665,Inf,203.5387643,Inf,0.169030851,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,249.1666384,0.169030851,0.169030851,0.169030851,NA,NA,NA,1.895796583,1.895796583,2.107012064,0.805472435,0.805472435,1.615546034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.254539981,2.60344644,4.209353667,5.627876446,6.085110634,11.40021736,50.86267372,6.354060111,11.40021736,0.169030851,NA,NA,NA,NA,NA,NA,"PO RIVER NEAR SPOTSYLVANIA, VA",38.1715215,-77.5947095,200.8,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.7,0.34,0,0,5.61,57.59,12.9,0.74,0,0.49,101.999,2.789785,0.15,1.97,31.52,44.65,23.82,45,Piedmont
1674000,5.573281179,4.166221495,2.460908204,3.174872381,3.664213464,14.64698651,12.65777653,5.032031015,7.905590651,14.39193681,26.00352811,32.04805125,22.1215371,5.591122832,18.31860734,11.78533481,26.98733635,9.274779326,-2.086260758,6.147668888,2.251279565,6.445865496,13.25615123,16.83969853,13.29005066,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,42.19096886,0.241067472,0.241067472,0.169030851,0.169030851,NA,NA,1.765276601,1.765276601,2.380737214,0.721038623,0.721038623,1.501063698,0.721201933,0.814244172,NA,NA,NA,NA,NA,NA,NA,NA,2.283715217,2.73227114,4.464503435,5.314113412,4.488851028,7.481920248,28.85645656,4.194454634,7.481920248,0.242640596,6.363961031,NA,NA,6.363961031,7.613541079,NA,"MATTAPONI RIVER NEAR BOWLING GREEN, VA",38.061801,-77.3858142,665.6,VA,Non-ref,10,sedimentary,sedimentary,"Micaceous residuum without much quartz; clay, mostly kaolinite",5.5,0.04,0,0,6.92,57.49,12.98,0.68,0,0.74,82.82417,2.528902,0.14,3.06,27.37,34.34,38.28,65,Southeastern Plains
2031000,4.955073958,3.319451574,2.244101738,2.817746961,3.538944514,15.03765469,12.16545253,5.035271551,7.758477874,15.07630739,23.21928049,22.78553843,16.88161014,8.849505701,12.82853642,10.45336739,17.68074123,8.084997981,0.916645724,5.278389314,2.118465167,6.559757814,13.01493764,135.9008042,24.30202643,203.5387643,Inf,0.169030851,0.169030851,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,94.98316359,0.197566886,0.197566886,0.169030851,0.169030851,NA,NA,1.428849065,1.428849065,1.554212724,1.617490427,1.617490427,1.707883441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625153321,2.415845886,4.530863068,6.814256337,3.127070742,8.396661141,56.17376791,5.829003363,5.862485429,0.169030851,NA,NA,NA,NA,NA,NA,"MECHUMS RIVER NEAR WHITE HALL, VA",38.10263608,-78.5927935,245.9,VA,Non-ref,8.7,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.3,0.23,0,0,11.59,63.53,24.05,0.74,0,1.6,277.6461,10.86379,0.14,2.82,29.31,37.82,32.86,64,Northern Piedmont
2032250,5.178670123,3.684578406,2.235176207,2.768055947,3.442874971,15.39761351,12.75019143,5.069257798,7.762817021,15.27028717,25.35831261,31.21599053,20.36339241,4.976436269,17.11432613,10.82029863,28.60138734,9.074150656,-3.23025183,5.667132424,2.13934168,6.113785948,13.31399604,Inf,94.377524,202.1139563,Inf,NA,0.19245009,NA,NA,Inf,Inf,202.1139563,Inf,817.9104788,329.8377223,0.19245009,0.19245009,NA,0.19245009,NA,NA,1.193830759,1.193830759,1.810598139,1.295549977,1.295549977,1.677890391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.035086857,1.959407438,3.773562345,5.985098979,5.388602512,10.05129356,180.1494544,5.075713318,10.05129356,0.19245009,NA,NA,NA,NA,NA,NA,"MOORMANS RIVER NEAR FREE UNION, VA",38.1406902,-78.5558478,199.6,VA,Non-ref,9.5,sedimentary,sedimentary,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,11.4,0.16,0,0,4.42,82.06,13.17,0.3,0,0.36,424.5988,18.87385,0.13,2.81,26.72,47.66,25.62,64,Northern Piedmont
2041000,5.40541317,2.904684003,2.310311932,3.400951707,3.316327821,13.52776702,10.85915365,5.034545957,7.714202715,14.1419923,28.79922614,32.66356114,22.30136041,6.690958806,19.87969873,13.18894789,28.15483401,8.89481753,-1.672577334,6.998694372,2.53423989,5.830577361,13.55514708,173.4395919,Inf,203.5387643,Inf,0.215720885,NA,NA,NA,Inf,Inf,203.5387643,Inf,823.6909031,527.5928027,0.215720885,0.215628142,0.215720885,NA,NA,NA,1.411933322,1.411933322,1.790909165,0.678295896,0.678295896,1.722379425,26.47618485,26,122.3294731,Inf,NA,NA,NA,NA,NA,NA,2.134067105,2.841105594,4.67149989,5.441383633,3.822552127,6.703357517,41.33297243,3.498140285,6.703357517,0.301780431,2.020725942,NA,NA,2.020725942,11.91732932,NA,"DEEP CREEK NEAR MANNBORO, VA",37.28320595,-77.869722,409.3,VA,Non-ref,7.5,gneiss,gneiss,"Micaceous residuum without much quartz; clay, mostly kaolinite",2.1,0.03,0,0,3.95,61.92,19.88,0.57,0,0.67,106.2768,3.048175,0.15,1.91,36.57,30.28,33.15,45,Piedmont
2047500,5.787021183,2.954334174,1.979284435,3.512131093,4.008037194,15.58750291,13.05965926,5.301135738,8.309762388,16.5032079,29.67711742,34.72230556,25.81630576,6.840017522,20.07603712,14.92056215,28.4806426,10.04995795,-0.953335302,7.893414685,2.508904951,5.979174736,14.10561399,3.543993031,2.863007319,37.30804293,Inf,0.792791669,0.767740561,0.236524958,NA,Inf,Inf,207.3613038,Inf,839.2631949,8.433365169,0.940824307,0.940784498,0.792791669,0.767740561,0.236524958,NA,1.348441677,1.348441677,1.973279375,0.299778665,0.299778665,2.075465952,0.954254036,1.920894978,1.5919361,2.653185953,0.683142442,1.80671209,Inf,2.357022604,NA,NA,2.530536415,2.037166968,3.196021968,4.583225985,1.696791172,1.721422763,5.105395255,0.882662368,1.338778748,1.100963765,1.143673602,NA,NA,1.015273983,4.160842224,1.946088594,"BLACKWATER RIVER NEAR DENDRON, VA",37.0251499,-76.8746824,743.8,VA,Non-ref,5.7,sedimentary,quarternary,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",13.5,0.44,1,0,8.04,45.92,18.96,0.44,0,1.14,32.25507,1.384972,0.12,3.65,28.47,30.59,40.94,63,Middle Atlantic Coastal Plain
